Species;Latitude;Longitude
Anodonthyla nigrigularis;-24.9833;46.9167
Anodonthyla nigrigularis;-24.9833;46.9167
Boophis albipunctatus;-24.9833;46.9167
Boophis madagascariensis;-24.9833;46.9167
Boophis madagascariensis;-24.9833;46.9167
Boophis madagascariensis;-24.9833;46.9167
Boophis madagascariensis;-24.9833;46.9167
Boophis miniatus;-24.9833;46.9167
Boophis miniatus;-24.9833;46.9167
Gephyromantis leucocephalus;-24.9833;46.9167
Heterixalus boettgeri;-24.9833;46.9167
Mantella haraldmeieri;-24.9833;46.9167
Mantidactylus atsimo;-24.9833;46.9167
Mantidactylus atsimo;-24.9833;46.9167
Mantidactylus femoralis;-24.9833;46.9167
Mantidactylus femoralis;-24.9833;46.9167
Mantidactylus melanopleura;-24.9833;46.9167
Mantidactylus tripunctatus;-24.9833;46.9167
Plethodontohyla alluaudi;-24.9833;46.9167
Plethodontohyla bipunctata;-24.9833;46.9167
Ptychadena mascareniensis;-24.9833;46.9167
Heterixalus boettgeri;-24.9833333;46.9167
Boehmantis microtympanum;-24.983;46.917
Boophis albipunctatus;-24.983;46.917
Boophis haematopus;-24.983;46.917
